번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1102557,경영학전공,20120612,2009,투자론,2004,"Bodie, Zvi",한국맥그로힐,332.6 B667e5K남
AJ1103585,경영학전공,20120409,2009,투자론,2004,"Bodie, Zvi",한국맥그로힐,332.6 B667e5K남
AJ1102144,경영학전공,20120312,2008,투자론,2004,"Bodie, Zvi",한국맥그로힐,332.6 B667e5K남
AJ1102479,경영학전공,20110926,2009,투자론,2004,"Bodie, Zvi",한국맥그로힐,332.6 B667e5K남
AJ1101030,경영학전공,20110420,2007,투자론,2004,"Bodie, Zvi",한국맥그로힐,332.6 B667e5K남
AJ1108686,금융공학전공,20140318,2013,화폐전쟁,2008,송홍병,랜덤하우스코리아,332.4 송95화K차
AJ1103351,경영학전공,20140205,2009,화폐전쟁,2008,송홍병,랜덤하우스코리아,332.4 송95화K차
AJ1108684,금융공학전공,20140716,2013,화폐전쟁,2008,송홍병,랜덤하우스코리아,332.4 송95화K차
AJ1105298,경영학전공,20141103,2011,화폐전쟁,2008,송홍병,랜덤하우스코리아,332.4 송95화K차
AJ1108760,금융공학전공,20131213,2013,화폐전쟁,2008,송홍병,랜덤하우스코리아,332.4 송95화K차
AJ1107888,금융공학전공,20130304,2012,화폐전쟁,2008,송홍병,랜덤하우스코리아,332.4 송95화K차
AJ1102941,경영학전공,20131230,2009,인생학교,2013,"Armstrong, John",쌤앤파커스,332.4 A736hK정
AJ1105160,경영학전공,20150208,2010,화폐와 금융시장,2007,정운찬,율곡,332.1 정66화3
AJ1102483,경영학전공,20141008,2009,국제금융론,2008,김인준,율곡,332.042 김68국율2
AJ1102516,경영학전공,20120904,2009,국제금융론,2008,김인준,율곡,332.042 김68국율2
AJ1102483,경영학전공,20140324,2009,화폐와 금융시장,2012,정운찬,율곡,332 정66화4
AJ1102100,경영학전공,20140306,2008,화폐와 금융시장,2012,정운찬,율곡,332 정66화4
AJ1108760,금융공학전공,20131104,2013,노동의 종말,2005,"Rifkin, Jeremy",민음사,331.137042 R564eK이개
AJ1100308,경영학전공,20130502,2006,노동의 종말,2005,"Rifkin, Jeremy",민음사,331.137042 R564eK이개
AJ1101689,경영학전공,20130529,2008,노동의 종말,1996,"Rifkin, Jeremy",민음사,331.137042 R564eK이
AJ1102485,경영학전공,20120427,2009,노동의 종말,1996,"Rifkin, Jeremy",민음사,331.137042 R564eK이
AJ1105298,경영학전공,20140719,2011,경제학 콘서트,2006,"Harford, Tim",웅진지식하우스,330.905 H278uK김
AJ1100113,경영학전공,20121018,2005,경제학 콘서트,2006,"Harford, Tim",웅진지식하우스,330.905 H278uK김
AJ1110581,경영학전공,20140602,2014,경제학 콘서트,2008,"Harford, Tim",웅진씽크빅,330.905 H278LK이
AJ1110873,경영학전공,20140317,2014,경제학 콘서트,2008,"Harford, Tim",웅진씽크빅,330.905 H278LK이
AJ1111043,경영학전공,20140310,2012,경제학 콘서트,2008,"Harford, Tim",웅진씽크빅,330.905 H278LK이
AJ1110818,경영학전공,20140428,2014,경제학 콘서트,2008,"Harford, Tim",웅진씽크빅,330.905 H278LK이
AJ1107116,경영학전공,20130418,2012,경제학 콘서트,2008,"Harford, Tim",웅진씽크빅,330.905 H278LK이
AJ1101921,경영학전공,20120509,2008,경제학 콘서트,2008,"Harford, Tim",웅진씽크빅,330.905 H278LK이
AJ1105511,경영학전공,20110816,2010,경제학 콘서트,2008,"Harford, Tim",웅진씽크빅,330.905 H278LK이
AJ1108751,금융공학전공,20130403,2013,거대한 전환,2009,"Polanyi, Karl",길,330.9 P762gK홍
AJ1102483,경영학전공,20141008,2009,厚生經濟學,1999,이만우,태진출판사,330.155 이32후3
AJ1100230,경영학전공,20131017,2005,厚生經濟學,1989,이만우,法文社,330.155 이32후
AJ1105135,e-비즈니스학전공,20140915,2010,(EBS 다큐프라임) 자본주의,2013,이비에스. 자본주의 제작팀,가나,330.122 이48자
AJ1105298,경영학전공,20140821,2011,(EBS 다큐프라임) 자본주의,2013,이비에스. 자본주의 제작팀,가나,330.122 이48자
AJ1109631,경영학전공,20140128,2013,(EBS 다큐프라임) 자본주의,2013,이비에스. 자본주의 제작팀,가나,330.122 이48자
AJ1102218,경영학전공,20150105,2008,그들이 말하지 않는 23가지,2010,"Chang, Ha-Joon",부키,330.122 C456tK김
AJ1107090,경영학전공,20140108,2010,맨큐의 핵심경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330.1 M278e6Krla
AJ1108747,금융공학전공,20130405,2013,세속의 철학자들,2005,"Heilbroner, Robert L",이마고,330.092 H466wK장
AJ1107888,금융공학전공,20121023,2012,세속의 철학자들,2005,"Heilbroner, Robert L",이마고,330.092 H466wK장
AJ1105082,금융공학전공,20111010,2011,세속의 철학자들,2005,"Heilbroner, Robert L",이마고,330.092 H466wK장
AJ1105511,경영학전공,20110726,2010,죽은 경제학자의 살아있는 아이디어,1994,"Buchholz, Todd G",김영사,330.092 B919nK이
AJ1105245,금융공학전공,20110914,2011,죽은 경제학자의 살아있는 아이디어,1994,"Buchholz, Todd G",김영사,330.092 B919nK이
AJ1105251,금융공학전공,20110914,2011,죽은 경제학자의 살아있는 아이디어,1994,"Buchholz, Todd G",김영사,330.092 B919nK이
AJ1105247,금융공학전공,20110926,2011,죽은 경제학자의 살아있는 아이디어,1994,"Buchholz, Todd G",김영사,330.092 B919nK이
AJ1110877,경영학전공,20140514,2014,죽은 경제학자의 살아있는 아이디어,2009,"Buchholz, Todd G",김영사,330.092 B919nK류개
AJ1107888,금융공학전공,20121106,2012,죽은 경제학자의 살아있는 아이디어,2009,"Buchholz, Todd G",김영사,330.092 B919nK류개
AJ1101804,e-비즈니스학전공,20111008,2008,경제학연습,2007,정병열,세경,330.076 정44경4거
AJ1108187,경영학전공,20140110,2011,지금 당장 경제공부 시작하라,2009,최진기,한빛비즈,330.02 최78지
AJ1106064,금융공학전공,20130321,2011,지금 당장 경제공부 시작하라,2009,최진기,한빛비즈,330.02 최78지
AJ1104338,경영학전공,20121002,2010,지금 당장 경제공부 시작하라,2009,최진기,한빛비즈,330.02 최78지
AJ1102557,경영학전공,20120409,2009,지금 당장 경제공부 시작하라,2009,최진기,한빛비즈,330.02 최78지
AJ1105881,e-비즈니스학전공,20130406,2011,88만원세대,2007,우석훈,레디앙 미디어,330.02 우548팔
AJ1100247,경영학전공,20121004,2005,88만원세대,2007,우석훈,레디앙 미디어,330.02 우548팔
AJ1100256,경영학전공,20140905,2005,즐거운 경제학,2008,김철환,글을읽다,330.02 김83즐
AJ1111020,경영학전공,20140401,2012,20대라면 무조건 써먹는 경제상식,2011,김종선,팬덤북스,330.02 김75이
AJ1102591,경영학전공,20141124,2009,이코노믹 씽킹,2007,"Frank, Robert H",웅진지식하우스,330.02 F828eK안
AJ1109634,경영학전공,20130906,2013,이코노믹 씽킹,2007,"Frank, Robert H",웅진지식하우스,330.02 F828eK안
AJ1100247,경영학전공,20120410,2005,이코노믹 씽킹,2007,"Frank, Robert H",웅진지식하우스,330.02 F828eK안
AJ1102554,경영학전공,20141110,2009,넛지,2009,"Thaler, Richard H",웅진씽크빅,330.019 T365nK안
AJ1105634,경영학전공,20130528,2010,넛지,2009,"Thaler, Richard H",웅진씽크빅,330.019 T365nK안
AJ1108550,경영학전공,20130716,2013,넛지,2009,"Thaler, Richard H",웅진씽크빅,330.019 T365nK안
AJ1104882,경영학전공,20110928,2010,넛지,2009,"Thaler, Richard H",웅진씽크빅,330.019 T365nK안
AJ1105519,경영학전공,20111101,2009,넛지,2009,"Thaler, Richard H",웅진씽크빅,330.019 T365nK안
AJ1100014,경영학전공,20130401,2001,계량경제학,2006,"Hill, R. Carter",시그마프레스,330.018 H647u2K이
AJ1104528,경영학전공,20121005,2010,경제수학의 기초,2007,정필권,시그마프레스,330.0151 정898경시
AJ1107824,e-비즈니스학전공,20140616,2012,경제·경영수학의 이해,2006,김태웅,新英社,330.0151 김883경2
AJ1110637,경영학전공,20140803,2014,경영통계학,2008,김성욱,자유아카데미,330.0151 경64김
AJ1110155,e-비즈니스학전공,20140831,2014,경영통계학,2008,김성욱,자유아카데미,330.0151 경64김
AJ1110819,경영학전공,20140407,2014,경영통계학,2008,김성욱,자유아카데미,330.0151 경64김
AJ1110826,경영학전공,20141201,2014,경영통계학,2008,김성욱,자유아카데미,330.0151 경64김
AJ1102507,경영학전공,20121109,2009,경영통계학,2008,김성욱,자유아카데미,330.0151 경64김
AJ1101661,경영학전공,20120906,2008,경영통계학,2008,김성욱,자유아카데미,330.0151 경64김
AJ1104476,금융공학전공,20140218,2010,경제·경영수학 길잡이,2006,"Chiang, Alpha C",한국맥그로힐,330.0151 C532fK정
AJ1105251,금융공학전공,20121008,2011,경제·경영수학 길잡이,2006,"Chiang, Alpha C",한국맥그로힐,330.0151 C532fK정
AJ1101108,경영학전공,20120911,2007,경제·경영수학 길잡이,2006,"Chiang, Alpha C",한국맥그로힐,330.0151 C532fK정
AJ1101273,경영학전공,20140905,2007,계량경제학,2007,박범조,시그마프레스,330.01 박44계
AJ1107085,경영학전공,20121212,2010,경제학원론,1999,김성태,형설,330.01 김54경
AJ1102517,경영학전공,20120329,2009,경제학원론,2005,"Lieberman, Marc",생능,330.01 L716i2K김
AJ1100247,경영학전공,20120306,2005,경제학 원론,2008,최상훈,인간사랑,330 최52경인
AJ1105245,금융공학전공,20111104,2011,경제학 원론,2008,최상훈,인간사랑,330 최52경인
AJ1107116,경영학전공,20130617,2012,경제학 원론,2006,이준구,法文社,330 이76경신3
AJ1107088,경영학전공,20140529,2010,경제학원론,2010,이준구,法文社,330 이76경4
AJ1100793,경영학전공,20130305,2007,경제학원론,2010,이준구,法文社,330 이76경4
AJ1105415,경영학전공,20120614,2010,경제학원론,2008,박유영,三英社,330 박66경4
AJ1106064,금융공학전공,20141127,2011,(현대) 경제학원론,2007,김대식,博英社,330 김23경5
AJ1108188,경영학전공,20141105,2011,(현대) 경제학원론,2007,김대식,博英社,330 김23경5
AJ1108188,경영학전공,20141202,2011,경제학원론,2011,조순,율곡,330 경74조9
AJ1103358,경영학전공,20140327,2009,경제학원론,2011,조순,율곡,330 경74조9
AJ1103967,경영학전공,20141203,2010,맨큐의 경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330 M278p6K김연
AJ1100793,경영학전공,20131203,2007,맨큐의 경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330 M278p6K김연
AJ1105426,경영학전공,20141001,2010,맨큐의 경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330 M278p6K김
AJ1101960,경영학전공,20141001,2008,맨큐의 경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330 M278p6K김
AJ1101273,경영학전공,20141023,2007,맨큐의 경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330 M278p6K김
AJ1107090,경영학전공,20140108,2010,맨큐의 경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330 M278p6K김
AJ1104643,금융공학전공,20130621,2010,맨큐의 경제학,2013,"Mankiw, N. Gregory",센게이지러닝코리아,330 M278p6K김
AJ1106528,경영학전공,20150122,2011,맨큐의 경제학 5판 연습문제풀이,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김연
AJ1105426,경영학전공,20141212,2010,맨큐의 경제학 5판 연습문제풀이,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김연
AJ1103967,경영학전공,20141014,2010,맨큐의 경제학 5판 연습문제풀이,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김연
AJ1110819,경영학전공,20140518,2014,맨큐의 경제학 5판 연습문제풀이,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김연
AJ1108762,금융공학전공,20131016,2013,맨큐의 경제학 5판 연습문제풀이,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김연
AJ1101843,경영학전공,20140618,2008,맨큐의 경제학,2009,"Mankiw, N. Gregory",교보문고,330 M278p5K김
AJ1109663,경영학전공,20140619,2011,맨큐의 경제학 4판 연습문제풀이,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김연
AJ1110583,경영학전공,20140415,2014,맨큐의 경제학 4판 연습문제풀이,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김연
AJ1109663,경영학전공,20140619,2011,맨큐의 경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김
AJ1102591,경영학전공,20150118,2009,맨큐의 경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김
AJ1108340,경영학전공,20140616,2013,맨큐의 경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김
AJ1103354,경영학전공,20131211,2009,맨큐의 경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김
AJ1109653,경영학전공,20131208,2011,맨큐의 경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김
AJ1108187,경영학전공,20130612,2011,맨큐의 경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김
AJ1102569,경영학전공,20130306,2009,맨큐의 경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김
AJ1100942,경영학전공,20110302,2007,맨큐의 경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278p4K김
AJ1101108,경영학전공,20110304,2007,Principles of economics,2007,"Mankiw, N. Gregory",Thomson South-Western,330 M278p4
AJ1102601,경영학전공,20110304,2009,Principles of economics,2007,"Mankiw, N. Gregory",Thomson South-Western,330 M278p4
AJ1104434,경영학전공,20110608,2010,Principles of economics,2004,"Mankiw, N. Gregory",Thomson,330 M278p3
AJ1110160,e-비즈니스학전공,20140417,2014,맨큐의 핵심경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278e4K김
AJ1102560,경영학전공,20121002,2009,맨큐의 핵심경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278e4K김
AJ1101273,경영학전공,20120328,2007,맨큐의 핵심경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278e4K김
AJ1101106,경영학전공,20110609,2007,맨큐의 핵심경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278e4K김
AJ1110159,e-비즈니스학전공,20140415,2014,맨큐의 핵심경제학,2001,"Mankiw, Gregory N",교보문고,330 M278e3K김
AJ1102591,경영학전공,20140927,2009,슈퍼 괴짜경제학,2009,"Levitt, Steven D",웅진씽크빅,330 L666sK안
AJ1110110,경영학전공,20141208,2014,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
AJ1108187,경영학전공,20131029,2011,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
AJ1107116,경영학전공,20130418,2012,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
AJ1104882,경영학전공,20110913,2010,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
AJ1100247,경영학전공,20120312,2005,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
AJ1105419,경영학전공,20141205,2010,경제학원론,2012,"Arnold, Roger A",박영사,330 A757p10K이
AJ1108747,금융공학전공,20130513,2013,경제학원론,2012,"Arnold, Roger A",박영사,330 A757p10K이
AJ1108684,금융공학전공,20130621,2013,경제학원론,2012,"Arnold, Roger A",박영사,330 A757p10K이
AJ1103807,경영학전공,20130415,2009,경제학원론,2012,"Arnold, Roger A",박영사,330 A757p10K이
AJ1102491,경영학전공,20121121,2009,경제학원론,2012,"Arnold, Roger A",박영사,330 A757p10K이
AJ1101652,경영학전공,20120612,2008,세계정치론,2006,"Baylis, John",을유문화사,327.01 B358g3K하
AJ1101662,경영학전공,20120414,2008,세계정치론,2006,"Baylis, John",을유문화사,327.01 B358g3K하
AJ1105460,경영학전공,20140714,2010,유토피아,2006,"More, Thomas",돋을새김,321.07 M836uK권
AJ1105190,e-비즈니스학전공,20140817,2010,닥치고 정치,2011,김어준,푸른숲,320.9519 김64닥
AJ1101040,경영학전공,20121019,2007,닥치고 정치,2011,김어준,푸른숲,320.9519 김64닥
AJ1101659,경영학전공,20111221,2008,닥치고 정치,2011,김어준,푸른숲,320.9519 김64닥
AJ1105441,경영학전공,20110926,2010,군주론,1992,"Machiavelli, Niccolo",여명출판사,320.1 M149PK송
AJ1106378,경영학전공,20110808,2011,군주론,2007,"Machiavelli, Niccolo",동서문화사,320.1 M149dk황
AJ1110877,경영학전공,20140714,2014,통치론,2007,"Locke, John",까치글방,320.1 L814tK강
AJ1105098,경영학전공,20141104,2010,통치론,2007,"Locke, John",까치글방,320.1 L814tK강
AJ1105441,경영학전공,20111012,2010,통치론,2007,"Locke, John",까치글방,320.1 L814tK강
AJ1100302,경영학전공,20131207,2006,군주론,2008,"Machiavelli, Niccolo",까치글방,320 M149pK강3
AJ1102045,e-비즈니스학전공,20130304,2008,군주론,2008,"Machiavelli, Niccolo",까치글방,320 M149pK강3
AJ1108613,경영학전공,20130520,2013,Is It a Choice?,2006,"Marcus, Eric",박영률,306.766 M322i2K컴개
AJ1102487,경영학전공,20130826,2009,인생학교,2013,"De Botton, Alain",쌤앤파커스,306.7 D278dK정
AJ1105245,금융공학전공,20130402,2011,프로테스탄트 윤리와 자본주의 정신,2006,"Weber, Max",풀빛,306.6 W375pK김
AJ1105022,금융공학전공,20110328,2011,프로테스탄트 윤리와 자본주의 정신,2006,"Weber, Max",풀빛,306.6 W375pK김
AJ1106066,금융공학전공,20110328,2011,프로테스탄트 윤리와 자본주의 정신,2006,"Weber, Max",풀빛,306.6 W375pK김
AJ1108744,금융공학전공,20130405,2013,프로테스탄티즘의 윤리와 자본주의 정신,2010,"Weber, Max",길,306.6 W375gK김
AJ1102560,경영학전공,20130429,2009,노는 만큼 성공한다,2011,김정운,북이십일 21세기북스,306.48 김74노북
AJ1107056,경영학전공,20120404,2012,노는 만큼 성공한다,2011,김정운,북이십일 21세기북스,306.48 김74노북
AJ1107159,경영학전공,20120315,2010,노는 만큼 성공한다,2011,김정운,북이십일 21세기북스,306.48 김74노북
AJ1104476,금융공학전공,20131122,2010,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
AJ1101544,경영학전공,20130624,2008,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
AJ1102297,e-비즈니스학전공,20130925,2008,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
AJ1108550,경영학전공,20131121,2013,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
AJ1102479,경영학전공,20130506,2009,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
AJ1110877,경영학전공,20140303,2014,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1104434,경영학전공,20110428,2010,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
AJ1109961,금융공학전공,20140427,2014,불안,2012,"De Botton, Alain",은행나무,305.51 D278sK정은
AJ1102487,경영학전공,20130826,2009,불안,2012,"De Botton, Alain",은행나무,305.51 D278sK정은
AJ1101730,경영학전공,20130402,2008,불안,2012,"De Botton, Alain",은행나무,305.51 D278sK정은
AJ1102218,경영학전공,20140621,2008,불안,2007,"De Botton, Alain",이레,305.51 D278sK정
AJ1106974,경영학전공,20140901,2012,불안,2007,"De Botton, Alain",이레,305.51 D278sK정
AJ1108550,경영학전공,20130902,2013,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
AJ1101549,e-비즈니스학전공,20130327,2008,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
AJ1102178,경영학전공,20130724,2008,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
AJ1107090,경영학전공,20140612,2010,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1102551,경영학전공,20131112,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1101706,경영학전공,20130924,2008,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
AJ1102218,경영학전공,20140621,2008,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1101662,경영학전공,20141113,2008,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1105098,경영학전공,20140715,2010,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1102551,경영학전공,20141110,2009,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
AJ1100018,경영학전공,20120322,2002,위키리크스,2011,"Rosenbach, Marcel",북이십일 21세기북스,302.231 R813sK박
AJ1106440,경영학전공,20110429,2011,위키리크스,2011,"Domscheit-Berg, Daniel",한국물가정보,302.231 D673iK배
AJ1104453,경영학전공,20141201,2010,미디어의 이해,2002,"McLuhan, Marshall",민음사,302.23 M478uK김
AJ1100999,경영학전공,20141231,2007,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
AJ1108194,경영학전공,20130708,2011,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
AJ1108550,경영학전공,20130813,2013,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
AJ1102551,경영학전공,20141110,2009,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
AJ1100862,경영학전공,20140921,2007,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
AJ1100106,e-비즈니스학전공,20121015,2004,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
AJ1104388,금융공학전공,20140401,2010,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1102487,경영학전공,20130530,2009,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1105776,경영학전공,20131014,2011,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1102045,e-비즈니스학전공,20130305,2008,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1104528,경영학전공,20120926,2010,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1100442,경영학전공,20120531,2006,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
AJ1104280,e-비즈니스학전공,20141001,2010,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1106528,경영학전공,20140923,2011,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1104882,경영학전공,20111103,2010,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
AJ1110167,금융공학전공,20150113,2014,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1100453,e-비즈니스학전공,20111128,2006,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
AJ1104643,금융공학전공,20130605,2010,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
AJ1103017,e-비즈니스학전공,20120829,2009,명상록,1982,아우렐리우스,大一書館,188 아66명K안
AJ1101108,경영학전공,20141117,2007,명상록,2010,"Aurelius Antoninus, Marcus",인디북,188 A927mK유
AJ1103015,e-비즈니스학전공,20130908,2009,명상록,2010,"Aurelius Antoninus, Marcus",인디북,188 A927mK유
AJ1108037,경영학전공,20130425,2012,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1108409,경영학전공,20130312,2013,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
AJ1105137,e-비즈니스학전공,20141030,2010,논어,2005,궁기시정,이산,181.2183 궁18논K박
AJ1106111,경영학전공,20120910,2011,논어,2005,궁기시정,이산,181.2183 궁18논K박
AJ1110628,경영학전공,20141027,2014,논어,2006,공자,성균관대학교 출판부,181.2183 공72논어 v.1
AJ1101914,경영학전공,20110428,2008,논어,2006,공자,성균관대학교 출판부,181.2183 공72논어 v.1
AJ1105247,금융공학전공,20130827,2011,논어,2012,공자,안티쿠스,181.2183 공72논K한
AJ1101032,경영학전공,20141022,2007,논어,2005,공자,지식산업사,181.2183 공72논K동개
AJ1101108,경영학전공,20140408,2007,논어,2010,공자,신원문화사,181.2183 공72논K김신
AJ1100027,e-비즈니스학전공,20130312,2002,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
AJ1105938,e-비즈니스학전공,20120616,2011,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
AJ1102689,경영학전공,20120906,2009,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
AJ1105709,경영학전공,20141025,2011,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1106386,경영학전공,20121005,2011,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1105881,e-비즈니스학전공,20121010,2011,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
AJ1103354,경영학전공,20150227,2009,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1109902,e-비즈니스학전공,20140407,2014,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1105881,e-비즈니스학전공,20140512,2011,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1101914,경영학전공,20131113,2008,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1104338,경영학전공,20130304,2010,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
AJ1106063,금융공학전공,20140319,2011,Justice,2011,"Sandel, Michael J",김영사,172.2 S214jK이김
AJ1108191,경영학전공,20131122,2011,Justice,2011,"Sandel, Michael J",김영사,172.2 S214jK이김
AJ1104095,경영학전공,20140428,2010,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
AJ1108534,경영학전공,20130718,2013,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
AJ1110877,경영학전공,20150223,2014,공리주의,2007,"Mill, John Stuart",책세상,171.5 M645uK서
AJ1109942,e-비즈니스학전공,20140905,2014,니코마코스 윤리학,2006,Aristotles,이제이북스,171 A717eK이
AJ1105441,경영학전공,20111012,2010,니코마코스 윤리학,2006,Aristotles,이제이북스,171 A717eK이
AJ1101032,경영학전공,20140527,2007,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
AJ1101030,경영학전공,20140326,2007,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
AJ1108760,금융공학전공,20140513,2013,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
AJ1108192,경영학전공,20130701,2011,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
AJ1104233,경영학전공,20130903,2010,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
AJ1102833,경영학전공,20130416,2009,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
AJ1103328,e-비즈니스학전공,20120703,2009,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
AJ1101271,경영학전공,20141013,2007,리더를 위한 논리 훈련,2007,송하석,사피엔스21,160 송92리
AJ1108760,금융공학전공,20140415,2013,리더를 위한 논리 훈련,2007,송하석,사피엔스21,160 송92리
AJ1102045,e-비즈니스학전공,20130506,2008,리더를 위한 논리 훈련,2007,송하석,사피엔스21,160 송92리
